en,kha,translated_en_to_kha
"Moreover Solomon hallowed the middle of the court that was before the house of the  Lord  : for there he offered burnt offerings , and the fat of the peace offerings , because the brasen altar which Solomon had made was not able to receive the burnt offerings , and the meat offerings , and the fat .","U Solomon u pynkyntang ïa ka jaka pdeng jong ka phyllaw , ka jaka kaba ha khmat ka Templ , bad u ai ki jingkñia hangta ba la thang tylli , ki jingainguh bam , bad ïa ka khleiñ na ki jingainguh ïasyllok . U leh ïa kane namar ba ka duwan rnong ba u la thaw ka rit than ïa kine ki jingainguh baroh .","Nalor kata u Solomon u la pynkyntang ia ka pdeng jong ka iing U Trai: namar hangta u la ainguh ia ki jingknia thang bad ka shini jong ki jingknia iasuk , namar ka jingknia ba la shna da u Solomon kam lah ban pdiang ia ki jingknia thang bad ki jingknia doh bad ka shini ."
"For the mountains will I take up a weeping and wailing , and for the habitations of the wilderness a lamentation , because they are burned up , so that none can pass through them  ; neither can men hear the voice of the cattle  ; both the fowl of the heavens and the beast are fled  ; they are gone .","Nga la ong ,  Ngan ïam sngewsih na ka bynta ki lumbah bad jaw ummat na ka bynta ki jaka pynbamphlang , namar ki la tyrkhong , bad ym don mano mano ba leit jingleit lyngba jong ki . Ïa ka jingsawa ki jingri ym shym ïohsngew shuh ; ki sim bad ki mradkhlaw ki la phet bad kim don shuh .","Na ka bynta ki lum ngan shim ia ka jingiam bad ka jingsawa, bad na ka bynta ki jaka shong jaka sah jong ka ri khlaw, namar ba la thang ia ki, haduh ba ym don ba lah ban iaid lyngba jong ki ; bad ki briew kim lah ban iohsngew ia ka sur jong ki masi ; baroh ar ki sim bneng bad ki mrad ki la phet noh ."
"And the  Lord  said unto Satan , Hast thou considered my servant Job , that there is none like him in the earth , a perfect and an upright man , one that feareth God , and escheweth evil ? and still he holdeth fast his integrity , although thou movedst me against him , to destroy him without cause .","Hato me la peit-thuh ïa u Job u shakri jong nga ?  U  Trai  u kylli .  Ym don uno uno ha ka pyrthei uba ïaineh bad uba bha kat ma u . U mane ïa nga bad u kiar ban ym leh ïa kano kano kaba sniew . Me kynshuit ïa nga ban shah ïa me ban tur pyrshah ïa u khlem don kano kano ka daw , hynrei u Job u ïailong hi uba ïaineh kumba u ju long .","U Trai u la ong ha u Soitan , Hato me la pyrkhat ia u shakri jong nga u Job, ba ym don u briew uba janai bad uba hok, uba sheptieng ia U Blei bad uba sngewsih ia ka jingsniew ? bad wat la u dang bat skhem ia ka jinglong ba janai jong u, wat la me pynkhih ia nga pyrshah ia u, ban pynjot ia u khlem daw ."
"When ye have transgressed the covenant of the  Lord  your God , which he commanded you , and have gone and served other gods , and bowed yourselves to them  ; then shall the anger of the  Lord  be kindled against you , and ye shall perish quickly from off the good land which he hath given unto you .","Lada phim sumar ïa ka jutang kaba U  Trai  U Blei jong phi u la hukum ïa phi ban sumar bad lada phi shakri bad mane ïa kiwei pat ki blei , kumta te ha ka jingbitar jong u , un pynshitom ïa phi , bad shen ym don uwei ruh na phi u ban lait im ha kane ka ri babha kaba u la ai ha phi . ","Ynda phi la pynkhein ia ka jutang U Trai U Blei jong phi, kaba u la hukum ia phi, bad phi la leit shakri ia kiwei pat ki blei, bad phi la dem khrup ha ki ; te ka jingbitar U Trai kan sa bthei pyrshah ia phi, bad phin sa jah noh kloi na ka ri kaba bha kaba u la ai ha phi ."
"And it was so on the morrow , that Saul put the people in three companies  ; and they came into the midst of the host in the morning watch , and slew the Ammonites until the heat of the day : and it came to pass , that they which remained were scattered , so that two of them were not left together .","Ha kata ka miet u Saul u pynbynta ïa u paidïapom jong u ha ki lai kynhun , bad ynda mynstep ki tur sha ka jaka shong dara ki nongshun bad tur ïaleh ïa ki Ammon . Ha ka por shiteng sngi ki la lah pynïap ïa ki . Kiba lait im ki phet ïap , marwei marwei ha la ka lynti .","Bad ka la long kumta ha ka sngi kaba bud, ba u Saul u la buh ia ki briew ha ki lai tylli ki kynhun; bad ki la wan rung hapdeng ki shipai ha ka por mynstep, bad ki la pyniap ia ki Ammon haduh ka jingshit jong ka sngi: bad ka la jia ba kita kiba sah ki la jah rngai noh, haduh ba arngut na ki kim shym la sah lang ."
"And Jehoash said to the priests , All the money of the dedicated things that is brought into the house of the  Lord  , even the money of every one that passeth the account , the money that every man is set at , and all the money that cometh into any man s heart to bring into the house of the  Lord  ,","U Joash u phah khot ïa ki lyngdoh bad u hukum ïa ki ban kynshew ïa ki pisa ba siew ha kaba ïadei bad ki jingkñia ha ka Templ , kaba kynthup ïa ki jingsiew ba dei na ka bynta ki jingkñia ba ju leh bad ka pisa ba ai kum ki jingai sngewbha .","U Jehoash u la ong ha ki lyngdoh , Baroh ka pisa jong kiei kiei kiba la pynkyntang sha ka iing U Trai , wat ka pisa jong uwei pa uwei uba iaid lyngba ka account , ka pisa ba uwei pa uwei u la buh ha ka iing U Trai ."
"And it came to pass , when king Jeroboam heard the saying of the man of God , which had cried against the altar in Beth–el , that he put forth his hand from the altar , saying , Lay hold on him . And his hand , which he put forth against him , dried up , so that he could not pull it in again to him .","Haba u syiem Jeroboam u ïohsngew ïa kane , u kdew ïa u bad u hukum ,  Kem ïa uto u briew !  Mar kumta hi ka kti u syiem ka long kumba ïap haduh ba um lah pynkhun shuh ïa ka .","Bad ka la jia haba u syiem Jeroboan u la iohsngew ia ka jingkren jong u briew jong U Blei uba la pyrta pyrshah ia ka jingknia ha Betel, ba u la pynkhih ia la ka kti na ka jingknia, u da ong: To bat ia u. Bad ka kti jong u kaba u la pynkhih pyrshah ia u, ka la tyrkhong, haduh ba um lah ban tan biang ia ka shapoh jong u ."
"And Jonathan , Saul s son , had a son that was lame of his feet . He was five years old when the tidings came of Saul and Jonathan out of Jezreel , and his nurse took him up , and fled : and it came to pass , as she made haste to flee , that he fell , and became lame . And his name was Mephibosheth .","Uwei pat u nonghiarpateng jong u Saul , u dei u Mephibosheth , u khun jong u Jonathan , uba la dap san snem ka rta mynba u Saul bad u Jonathan ki la shah pynïap . Haba ka khubor shaphang ka jingïap jong ki ka la wan poi na ka nongbah Jesreel , ka nongsumar jong u ka la rah ïa u bad ka phet krad ; hynrei namar ka jingkyrkieh palat ka la pynhap ïa u , bad u la kylla long uba dkoh .","U Jonathan u la don u khun shynrang uba la tyrkhong ha ki kjat jong u . U la dap san snem ka rta haba ka khubor ka la wan na u Saul bad u Jonathan na Jesel, bad ka nurse jong u ka la shim ia u: bad ka la jia, katba ka dang kyrkieh ban phet noh, ba u la hap bad u la kylla lyngngoh . Bad ka kyrteng jong u ka long u Mephish ."
"Thus saith the Lord  God   ; Behold , I am against the shepherds  ; and I will require my flock at their hand , and cause them to cease from feeding the flock  ; neither shall the shepherds feed themselves any more  ; for I will deliver my flock from their mouth , that they may not be meat for them .","Ma nga , U  Trai  Nongsynshar , nga pynbna ba nga long u nongshun jong phi . Ngan shim noh ïa ki langbrot jong nga na phi , bad ngan ym shah shuh ba phin long ki nongsharai jong ki ; ngan ym shah shuh ba phin sumar bha tang ïa lade . Ngan pyllait im ïa ki langbrot jong nga na phi bad ngan ym shah ba phin bam ïa ki .","Kumta u Trai Blei baroh u ong: Ha khmih nga long pyrshah ia ki nongaplangbrot jong nga ha ka kti jong ki, bad ngan pynlong ia ki ban sangeh noh ban ai bam ia ka kynhun; bad ki nongaplangbrot kin ym ai bam shuh ia lade; namar ngan pyllait noh ia ka kynhun jong nga na ka shyntur jong ki, ba kin ym long doh na ka bynta jong ki ."
"As for me , this is my covenant with them , saith the  Lord   ; My spirit that is upon thee , and my words which I have put in thy mouth , shall not depart out of thy mouth , nor out of the mouth of thy seed , nor out of the mouth of thy seed s seed , saith the  Lord  , from henceforth and for ever .","Bad ngan pynlong ka Jutang bad phi : Nga la ai ha phi ïa ka bor jong nga bad ki jinghikai jong nga kin long bad phi junom , bad naduh mynta phi dei ban kohnguh ïa nga bad hikai ïa ki khun jong phi bad ïa ki pateng jong phi ban kohnguh ïa nga ha ki por baroh ki ban wan . ","Katba ia nga pat kane ka long ka jutang jong nga bad ki, ong U Trai; ka mynsiem jong nga kaba don ha me, bad ki ktien jong nga kiba nga la buh ha ka shyntur jong me, wat mih na ka shyntur jong u symbai jong me, lane na ka shyntur jong u symbai jong me, ong U Trai, naduh mynta bad junom ."
"And the priests waited on their offices : the Levites also with instruments of musick of the  Lord  , which David the king had made to praise the  Lord  , because his mercy endureth for ever , when David praised by their ministry  ; and the priests sounded trumpets before them , and all Israel stood .","Ki lyngdoh ki ïeng ha ki jaka ba la pynbeit na ka bynta jong ki ; bad ha pyrshah jong ki , ki ïeng ki Lebi , ki da ïaroh ïa U  Trai  ryngkat bad ki jingput jingtem ba u syiem Dabid u la pynkhreh bad ki ïarwai ïa ka jingrwai ,  Ka jingieit jong u ka neh junom !  kumba u Dabid u la bthah ïa ki . Ki lyngdoh ki put ïa ki turoi , katba ki paidbah baroh ki ïa-ïeng .","Ki lyngdoh ki la ap ia ki kam jong ki: ki Lebi ruh da ki tiar ialeh jong U Trai, kiba u syiem u la leh ban iaroh ia U Trai, namar ka jingisynei jong u ka sah junom, haba u Dabid u la iaroh da ka jingshakri jong ki bad ki lyngdoh ki la sawa ha khmat jong ki; bad ki Israel baroh ki la ieng ."
"And Rehoboam the son of Solomon reigned in Judah . Rehoboam was forty and one years old when he began to reign , and he reigned seventeen years in Jerusalem , the city which the  Lord  did choose out of all the tribes of Israel , to put his name there . And his mother s name was Naamah an Ammonitess .","U Rehoboam u khun jong u Solomon u la don sawphew wei snem ka rta mynba u sdang ban long u syiem ka Judah , bad u synshar khathynñiew snem ha Jerusalem , ka nongbah ïa kaba U  Trai  u la jied na ka ri Israel baroh kum ka jaka ha kaba yn mane ïa u . Ka kmie u Rehoboam ka dei ka Naamah ka nong Ammon .","U Rehoboam u khun u Solomon u la synshar ha Judah . U Rehoboam u la don sawphew snem ka rta haba u la sdang ban synshar, bad u la synshar shiphew snem ha Jerusalem , ka shnong kaba U Trai u la jied na ki jait Israel baroh . Bad ka kyrteng jong u ka long ka Naamah ka Ammon ."
"And the young men that were grown up with him spake unto him , saying , Thus shalt thou speak unto this people that spake unto thee , saying , Thy father made our yoke heavy , but make thou it lighter unto us  ; thus shalt thou say unto them , My little finger shall be thicker than my father s loins .","Ki jubab ,  Kane ka dei kaei ba phin ong : ‘ Ka  tiduh jong nga ka kham rben ban ïa ka syngkai i pa jong nga !’","Ki samla kiba la san bad u ki la kren ha u, ki da ong: Kumta to kren ia une u briew uba kren ha me, da kaba ong: U kpa jong me u la pynlong ia ka ban kham jem ha ngi; kumta me ong ha ki: Ka kti barit jong nga kan kham jem ban ia ki tyrpeng jong nga ."
"Tarry this night , and it shall be in the morning , that if he will perform unto thee the part of a kinsman , well  ; let him do the kinsman s part : but if he will not do the part of a kinsman to thee , then will I do the part of a kinsman to thee , as the  Lord  liveth : lie down until the morning .","Sah hangne baroh shi miet , bad ha ka por mynstep ngin sa wad la un shim jingkitkhlieh ne em na ka bynta jong phi . Lada ka long kumta , ka la bha ; lada kam long kumta , te nga smai ha U  Trai  Uba im ba ngan shim ïa ka jingkitkhlieh . Mynta to thiah bad sah hangne haduh mynstep .","Tarry mynta ka miet , bad kan long ha ka por mynstep , ba lada un leh ia ka bynta jong u khun masi: hynrei lada un ym leh ia ka bynta jong u khun masi ha me: te ngan leh ia ka bynta jong u khun masi ha me: thiah haduh ka por mynstep ."
"Then my anger shall be kindled against them in that day , and I will forsake them , and I will hide my face from them , and they shall be devoured , and many evils and troubles shall befall them  ; so that they will say in that day , Are not these evils come upon us , because our God is not among us ?","Te ngan bitar lep ïa ki ; ngan kyntait bad pynjot thiaw ïa ki . Shibun ki jingjynjar kiba sngewshyrkhei kin wan ngat ha ki , ba kumta kin sa sngewthuh ba kita kiei kiei ki wan jia ha ki namar ba nga , U Blei jong ki , ngan ym don ryngkat shuh bad ki .","Nangta ka jingbitar jong nga kan sa bthei ha ki ha kata ka sngi , bad ngan iehnoh ia ki , bad ngan buhrieh ia ka khmat jong nga na ki , bad kin sa shah rong noh , bad bun ki jingsniew bad ki jingeh kin sa jia ha ki ; haduh ba kin ong ha kata ka sngi , Hato kine ki jingsniew kim wan ha ngi , namar ba U Blei jong ngi um don hapdeng jong ngi ?"
"I saw the Lord standing upon the altar : and he said , Smite the lintel of the door , that the posts may shake : and cut them in the head , all of them  ; and I will slay the last of them with the sword : he that fleeth of them shall not flee away , and he that escapeth of them shall not be delivered .",Nga la ïohi ïa U  Trai  ba u ïeng harud ka duwan . U la ai ka hukum :  Tied tyngeh ïa ki khlieh rishot jong ka Templ haduh ba ka shyngkub baroh kawei kan da khih . Pynpait ïa ki bad ai ba kin hap halor ki khlieh jong ki briew . Ngan pynïap ha ka thma ïa ki briew kiba dang sah . Yn ym don u ban ïohphet ; wat uwei ruh un ym lait im .,"Nga la iohi ia U Trai ba u ieng halor ka jingkhang: bad u la ong, Pynkhih ia ka lynti jong ka jingkhang: bad ot ia ki ha ka khlieh: bad ngan pyniap ia kiba khatduh na ki da ka waitlam: uta uba phet noh na ki un ym shah pyllait im ."
"Therefore wait ye upon me , saith the  Lord  , until the day that I rise up to the prey : for my determination is to gather the nations , that I may assemble the kingdoms , to pour upon them mine indignation , even all my fierce anger : for all the earth shall be devoured with the fire of my jealousy .","Shu ap ,  U  Trai  u ong .  Ap ïa ka sngi haba ngan ïeng ban pynrem ïa ki jaitbynriew . Nga la pynbeit ïa la ka jingmut ban lumlang ïa ki jaitbynriew bad ki hima khnang ban shah ïa ki ban sngew ïa ka bor ka jingbitar jong nga . Ïa ka pyrthei baroh kawei yn pynjot da ka ding ka jingbitar shla jong nga .","Namarkata to ap ia nga, ong U Trai, haduh ka sngi ba ngan kiew sha ka jingbam: namar ka jingkut jingmut jong nga ka long ban lum ia ki jaitbynriew , ba ngan lum lang ia ki hima , ban theh halor jong ki ia ka jingbitar jong nga baroh: namar ka khyndew baroh kan shah bam noh da ka ding jong ka jingsngewsih jong nga ."
"And they will tell it to the inhabitants of this land : for they have heard that thou  Lord  art among this people , that thou  Lord  art seen face to face , and that thy cloud standeth over them , and that thou goest before them , by day time in a pillar of a cloud , and in a pillar of fire by night .","kin sa ïathuh ïa kata ha ki briew kiba shong ha kane ka ri . Kine ki briew ki la lah ïohsngew ba me , A  Trai  , me don lem bad ngi , bad ba me paw ha kaba ïohi shai haba u lyoh jong me u sangeh halor jong ngi bad ba me leit ha shuwa jong ngi ha u rishot lyoh mynsngi bad u rishot ding mynmiet .","Bad kin iathuh ha ki nongshong shnong jong kane ka ri: namar ki la iohsngew ba me Trai me long hapdeng kine ki briew, ba me Trai me la iohi ia me khmat khmat, bad ba u lyoh jong me u ieng halor jong ki, bad ba me leit ha khmat jong ki, ha ka por mynstep jong u lyoh bad ha u lum ding ha ka por miet ."
"And he sent again a captain of the third fifty with his fifty . And the third captain of fifty went up , and came and fell on his knees before Elijah , and besought him , and said unto him , O man of God , I pray thee , let my life , and the life of these fifty thy servants , be precious in thy sight .","Sa shisien pat u syiem u la phah ïa u rangbah pynïaidkam lem bad sanphew ngut ki rangbah . U la leit kiew ïa u lum , u la dem khohsiew ha khmat u Elijah , bad u la ïasaid ,  Ko briew jong U Blei , to isynei ïa nga bad ïa ki rangbah jong nga . To pyllait ïa ka jingim jong ngi !","U la phah biang ia u rangbah shiphew snem jong u. Bad u rangbah shiphew snem jong u u la kiew shaneng, bad u la wan bad u la dem khrup ha khmat u Elijah bad u la ong ha u: Ko briew jong U Blei, nga kyrpad ia me, to ai ba ka jingim jong nga bad ka jingim jong kine ki sanphew ngut ki shakri jong me, kan long kaba kordor ha khmat jong me ."
"And these are the kings of the country which Joshua and the children of Israel smote on this side Jordan on the west , from Baal–gad in the valley of Lebanon even unto the mount Halak , that goeth up to Seir  ; which Joshua gave unto the tribes of Israel for a possession according to their divisions  ;","U Joshua bad ki paid Israel ki la jop ïa ki syiem baroh kiba ha ka ri kaba sha sepngi jong ka Jordan , naduh Baalgad ha Them Lebanon haduh u Lum Halak ha ka phang shathie hajan Edom . U Joshua u pynïabynta ïa kane ka ri hapdeng ki jait Israel bad u ai ïa ka ha ki kum ka jingïohkynti baneh junom .","Kine ki long ki syiem jong ka ri kiba u Joshua bad ki khun Israel ki la iaid sha kane ka liang ka Jordan shaphang sepngi, naduh Baalgad ha ka them Lebanon haduh u lum Halak , kiba leit sha u lum Halak , kiba leit sha u lum Halak ."
"And the king called for Jehoiada the chief , and said unto him , Why hast thou not required of the Levites to bring in out of Judah and out of Jerusalem the collection , according to the commandment of Moses the servant of the  Lord  , and of the congregation of Israel , for the tabernacle of witness ?","kumta u phah khot ïa u Jehoïada , u nongïalam jong ki , bad u dawa ,  Balei ba phim peit ïa kane ba ki Lebi ki lum na Judah bad Jerusalem ïa ka khajna kaba u Moses , u shakri jong U  Trai  , u la pan na ki briew ban siew ïa ka ban kyrshan ïa ka Ïingjaiñ Ka Jingdon Ryngkat U  Trai  ?","U syiem u la khot ia u rangbah shipai bad u la ong ha u, Balei phim shym la dawa na ki Lebi ban wanrah na Judah bad na Jerusalem ia ka jinglum jingtip kat kum ka hukum jong u Moses u shakri U Trai bad na ka kynhun Israel na ka bynta ka iing ka sem jong ki Israel ?"
"And they brake down the altars of Baalim in his presence  ; and the images , that were on high above them , he cut down  ; and the groves , and the carved images , and the molten images , he brake in pieces , and made dust of them , and strowed it upon the graves of them that had sacrificed unto them .","Hapoh ka jingbthah jong u ïa ki duwan ha kaba la mane ïa u Baal la pynpra , bad ïa ki duwan jingiwbih hajan jong ki la pyntwa . Ki pynlwet kum ki pui pui ïa ki dur ka Asherah bad ïa kiwei ki bleithaw baroh bad nangta ki bret ïa u pui pui ha ki jingtep jong ki briew kiba la ai jingkñia ïa lade ha ki .","Ki la pynpra ia ki nongleh kam sniew ha khmat jong u; bad ki dur kiba la don halor jong ki, u la ot ia ki dur ba la ker bad ki dur ba la ker bad ki dur ba la khleh lang ."
"And when they came to Hilkiah the high priest , they delivered the money that was brought into the house of God , which the Levites that kept the doors had gathered of the hand of Manasseh and Ephraim , and of all the remnant of Israel , and of all Judah and Benjamin  ; and they returned to Jerusalem .","Ka pisa kaba ki Lebi kiba long ki nongap phira ki la lum ha ka Templ la aiti ha u Hilkaïah u Rangbah Lyngdoh . ( La lum ïa ka na ki briew ka Ephraim bad Manasseh bad kaba sah jong ka Hima bashatei , bad na ki paid Judah , Benjamin , bad Jerusalem . )","Haba ki la poi ha u Hilkiah u rangbah lyngdoh, ki la pynpoi ia ka pisa kaba la wanrah sha ka iing U Blei, kaba ki Lebi kiba la buh ia ki jingkhang ki la lum na ka kti u Manasseh bad u Ephraham bad na ki Israel baroh kiba sah jong ki Israel bad na ki Judah bad u Benjamin baroh ."
"Then there shall be a place which the  Lord  your God shall choose to cause his name to dwell there  ; thither shall ye bring all that I command you  ; your burnt offerings , and your sacrifices , your tithes , and the heave offering of your hand , and all your choice vows which ye vow unto the  Lord  :","U  Trai  un jied tang kawei ka jaka ha kaba yn mane ïa u , bad hangta phi dei ban wanrah sha u ïa kata baroh kaba nga la hukum : ïa ki jingainguh thang bad ki jingkñia jong phi , ïa kawei na ka shiphew bad ki jingainguh jong phi , bad ïa kita ki jingai sngewbha ba phi la kular sha U  Trai .","Nangta kan don ka jaka kaba U Trai U Blei jong phi un jied ban pynlong ia ka kyrteng jong u ban shong hangta; te phin wanrah ia kiei kiei baroh kiba nga hukum ia phi; bad ki jingknia thang jong phi, bad ki jingknia ba la jied jong phi:"
"And the children of Israel did so as Joshua commanded , and took up twelve stones out of the midst of Jordan , as the  Lord  spake unto Joshua , according to the number of the tribes of the children of Israel , and carried them over with them unto the place where they lodged , and laid them down there .","Ki rangbah ki bud ïa ki hukum jong u Joshua . Kumba U  Trai  u la hukum ïa u Joshua , ki la shim khat-ar tylli ki maw napdeng jong ka Jordan , uwei na ka bynta kawei kawei ka jait Israel , ki la bah ïa ki sha ka jaka shong dara , bad ki buh ïa ki hangta .","Ki khun Israel ki la leh kumba u Joshua u la hukum, bad ki la shim shiphew tylli ki maw na pdeng ka Jordan, kumba U Trai u la kren ha u Joshua kat kum ka jingdon jong ki jait Israel, bad u la rah ia ki bad ki sha ka jaka ba ki la sahkut hangta ."
"And it came to pass at the time of the offering of the evening sacrifice , that Elijah the prophet came near , and said ,  Lord  God of Abraham , Isaac , and of Israel , let it be known this day that thou art God in Israel , and that I am thy servant , and that I have done all these things at thy word .","Ha ka kynta jong ka jingainguh ha ka por nohphai sngi , u Elijah nongïathuhlypa u wan sha ka duwan bad u duwai ,  Ko  Trai  , U Blei u Abraham , u Isaak bad u Jakob , pynshisha mynta ba me long U Blei ki Israel bad ba nga long u shakri jong me bad ba nga la leh ïa kane baroh kat kum ka hukum jong me .","Ha ka por ba la ai ia ka jingknia janmiet, u Elijah u nongiathuhlypa u la wan hajan bad u la ong: Ko Trai U Blei jong u Abraham, u Isaak bad ki Israel ."
"And they shall not lie with the mighty that are fallen of the uncircumcised , which are gone down to hell with their weapons of war : and they have laid their swords under their heads , but their iniquities shall be upon their bones , though they were the terror of the mighty in the land of the living .","Ym shym la ai ha ki ka jingtep donburom kum ïa ki riewshlur ha ki por mynbarim , kiba da kieng atiar bha haba ki leit hiar sha ka pyrthei kiba ïap , ïa ki waitlam jong ki la buh hapoh ki khlieh jong ki bad ïa ki stieh jong ki halor ki met jong ki . Kine ki riewshlur ki la long shisien kiba khlaiñbor bha ban pynshyrkhei ïa kiba dang im .","Bad kin ym thiah bad kiba khlain bor kiba la hap na ki bym pat shah ot, kiba la leit sha dujok da ki tiar thma jong ki: bad ki la buh ia ki waitlam jong ki hapoh ki khlieh jong ki , hynrei ki jingbymhok jong ki kin long halor ki shyieng jong ki , wat la ki long ki jingtieng jong kiba khlain bor ha ka ri jong kiba im ."
"Now therefore call unto me all the prophets of Baal , all his servants , and all his priests  ; let none be wanting : for I have a great sacrifice to do to Baal  ; whosoever shall be wanting , he shall not live . But Jehu did it in subtilty , to the intent that he might destroy the worshippers of Baal .","Khot lang ïa baroh ki nongïathuhlypa jong u Baal baroh , ïa ki nongmane jong u baroh , bad ïa ki lyngdoh jong u baroh . Uwei ruh um dei ban pep ; nga ai ka jingkñia ainguh kaba khraw ha u Baal , bad uno uno uba jah un shah pynïap .  ( Kane ka long ka buit sianti ha ka liang jong u Jehu da kaba u mut ban pynïap lut ïa ki nongmane ïa u Baal . )","Mynta to khot ia nga baroh ki nongiathuhlypa jong u Baal, bad ki lyngdoh jong u baroh kim shah shuh: namar nga don ka jingknia kaba khraw ban leh ia u Baal; uno uno uba kwah, un ym im . Hynrei u Jehu u la leh ia kata ha ka jinglong rit paid, ha ka jingthmu ba un pynjot ia ki nongmane ia u Baal ."
"For in mine holy mountain , in the mountain of the height of Israel , saith the Lord  God  , there shall all the house of Israel , all of them in the land , serve me : there will I accept them , and there will I require your offerings , and the firstfruits of your oblations , with all your holy things .","Hangta ha ka ri , halor u lumbah bakhuid jong nga , u lumbah bajrong jong ka Israel , ma phi ki Israel baroh phin mane ïa nga . Ngan sngewbha eh bad phi bad ngan khmih lynti ïa phi ban wallam ha nga ïa ki jingkñia jong phi , ïa ki jingainguh bakynsai tam jong phi , bad ïa ki jingai sngewbha bakhuid jong phi .","Namar ha u lum bakhuid jong nga, ha u lum jong ki Israel, ong U Trai Blei, baroh ki long ha ka ri: hangta ngan pdiang ia ki, bad hangta ngan dawa ia ki jingknia jong phi, bad ki soh ba nyngkong jong phi, ryngkat bad kiei kiei baroh kiba khuid jong phi ."
"And Jeroboam ordained a feast in the eighth month , on the fifteenth day of the month , like unto the feast that is in Judah , and he offered upon the altar . So did he in Beth–el , sacrificing unto the calves that he had made : and he placed in Beth–el the priests of the high places which he had made .","U Jeroboam u seng ruh ïa ka jingkhawai niam ha ka sngi kaba khatsan jong u bnai uba phra , kum ka jingkhawai niam kaba ha Judah . Ha ka duwan kaba ha Bethel u la kñia ïa ki jingainguh ha kita ki khun masi ksiar kiba u la shna , bad u buh hangta ha Bethel ïa ki lyngdoh kiba shakri ha ki jaka mane kiba u la tei .","U Jeroboan u la buh ia ka jingkhawai ha ka sngi kaba phra, ha ka sngi kaba shiphew jong u bnai, kum ka jingkhawai kaba don ha Judah, bad u la ainguh halor ka jingbam . Kumta u la leh ha Bethesel, da kaba knia ia ki khun masi kiba u la leh: bad u la buh ha Bethesel ia ki lyngdoh jong ki jaka ba jrong kiba u la leh ."
"And the king of Assyria sent Tartan and Rabsaris and Rab–shakeh from Lachish to king Hezekiah with a great host against Jerusalem . And they went up and came to Jerusalem . And when they were come up , they came and stood by the conduit of the upper pool , which is in the highway of the fuller s field .","U patsha ka Assyria u phah ïa ka kynhun shipai kaba bun na Lakhish ban tur ïaleh ïa u Hesekaïah ha Jerusalem ; hapoh ka jingai hukum ki lai ngut ki rangbah synshar ba-halor tam . Haba ki wan poi ha Jerusalem , ki pyndap ïa ka surok ha kaba ki nongthain jaiñ ki trei , hajan ka nur-um kaba wan tuid um na ka pung ba haneng .",U syiem Assyria u la phah ia u Tartan bad u Rabsakh na U Trai Hesekaiah bad ka kynhun shipai kaba khraw pyrshah ia ka Jerusalem . Ki la leit sha Jerusalem . Bad haba ki la wan shaneng ki la wan bad ki la ieng hajan ka wah kaba shalor kaba don ha ka lynti kaba kham jylliew .
"He shall enter peaceably even upon the fattest places of the province  ; and he shall do that which his fathers have not done , nor his fathers  fathers  ; he shall scatter among them the prey , and spoil , and riches : yea , and he shall forecast his devices against the strong holds , even for a time .","Un hiarthma khlem ka jingmaham ïa ka probins    jong ka ri bariewspah bad un leh ïa kiei kiei kiba ym don na ki kpa tymmen jong u kiba la ju leh . Nangta un pynïabynta hapdeng ki nongbud jong u ïa ki mar ki mata bad ïa ki jingdon jingem kiba u la kurup ha ka thma . Un pynlong ki jingthmu ban tur ïaleh ïa ki kut , hynrei ka por jong u kan kut noh shen .","Un rung suk wat ha ki jaka ba heh tam jong ka jylla; bad un leh ia kaba ki kpa jong u kim shym la leh, ne ki kpa jong u; un pynphriang hapdeng jong ki ia ki mrad ba bam doh bad ki spah: hooid , bad un iathuh lypa ia ki jingthmu jong u pyrshah ia ki jingbat kiba khlain ."
"They shall die of grievous deaths  ; they shall not be lamented  ; neither shall they be buried  ; but they shall be as dung upon the face of the earth : and they shall be consumed by the sword , and by famine  ; and their carcases shall be meat for the fowls of heaven , and for the beasts of the earth .","Kin ïap na ki jingpang bashyrkhei , bad ym don mano mano ba ïambriew na ka bynta jong ki lane tep ïa ki . Ki met jong ki kin long kum ki kynton sboh halor ka khyndew . Kin shah pynïap ha ka thma lane ïap na ka jingïapthngan , bad ki met jong ki kin long ki jingbam ïa ki sim bad ïa ki mradkhlaw .","Kin iap na ka jingiap kaba sngewsih ; kim dei ban iam ; hynrei kin long kum ka dewbilat ha ka khmat jong ka khyndew : bad kin shah bam ha ka waitlam, bad da ka jingkyrduh ; bad ki met iap jong ki kin long ka doh na ka bynta ki sim bneng bad na ka bynta ki mrad khlaw ."
